period,precinct_norm,selection_type,selection_name,weekday,time_block,incident_count
Recent 28D,03,Crime Type,FRAUD,Thursday,06:00-11:59,5
Recent 28D,03,Crime Type,FRAUD,Thursday,12:00-17:59,6
Recent 28D,03,Crime Type,FRAUD,Thursday,18:00-23:59,3
Recent 28D,03,Crime Type,FRAUD,Tuesday,06:00-11:59,3
Recent 28D,03,Crime Type,FRAUD,Tuesday,12:00-17:59,1
Recent 28D,03,Crime Type,FRAUD,Tuesday,18:00-23:59,3
Recent 28D,03,Crime Type,FRAUD,Wednesday,00:00-05:59,1
Recent 28D,03,Crime Type,FRAUD,Wednesday,06:00-11:59,3
Recent 28D,03,Crime Type,FRAUD,Wednesday,12:00-17:59,1
Recent 28D,03,Crime Type,INVASION OF PRIVACY -OTHER,Friday,12:00-17:59,1
Recent 28D,03,Crime Type,INVASION OF PRIVACY -OTHER,Friday,18:00-23:59,1
Recent 28D,03,Crime Type,INVASION OF PRIVACY -OTHER,Monday,00:00-05:59,1
Recent 28D,03,Crime Type,INVASION OF PRIVACY -OTHER,Monday,18:00-23:59,4
Recent 28D,03,Crime Type,INVASION OF PRIVACY -OTHER,Saturday,00:00-05:59,1
Recent 28D,03,Crime Type,INVASION OF PRIVACY -OTHER,Saturday,18:00-23:59,1
Recent 28D,03,Crime Type,INVASION OF PRIVACY -OTHER,Thursday,00:00-05:59,1
Recent 28D,03,Crime Type,INVASION OF PRIVACY -OTHER,Thursday,06:00-11:59,2
Recent 28D,03,Crime Type,INVASION OF PRIVACY -OTHER,Thursday,12:00-17:59,1
Recent 28D,03,Crime Type,INVASION OF PRIVACY -OTHER,Tuesday,18:00-23:59,1
Recent 28D,03,Crime Type,INVASION OF PRIVACY -OTHER,Wednesday,00:00-05:59,1
Recent 28D,03,Crime Type,INVASION OF PRIVACY -OTHER,Wednesday,06:00-11:59,1
Recent 28D,03,Crime Type,KIDNAPPING,Sunday,00:00-05:59,1
Recent 28D,03,Crime Type,KIDNAPPING,Wednesday,18:00-23:59,1
Recent 28D,03,Crime Type,LARCENY,Friday,00:00-05:59,2
Recent 28D,03,Crime Type,LARCENY,Friday,06:00-11:59,3
Recent 28D,03,Crime Type,LARCENY,Friday,12:00-17:59,6
Recent 28D,03,Crime Type,LARCENY,Friday,18:00-23:59,2
Recent 28D,03,Crime Type,LARCENY,Monday,00:00-05:59,2
Recent 28D,03,Crime Type,LARCENY,Monday,06:00-11:59,5
Recent 28D,03,Crime Type,LARCENY,Monday,12:00-17:59,9
Recent 28D,03,Crime Type,LARCENY,Monday,18:00-23:59,13
Recent 28D,03,Crime Type,LARCENY,Saturday,00:00-05:59,6
Recent 28D,03,Crime Type,LARCENY,Saturday,06:00-11:59,2
Recent 28D,03,Crime Type,LARCENY,Saturday,12:00-17:59,9
Recent 28D,03,Crime Type,LARCENY,Saturday,18:00-23:59,6
Recent 28D,03,Crime Type,LARCENY,Sunday,00:00-05:59,6
Recent 28D,03,Crime Type,LARCENY,Sunday,06:00-11:59,4
Recent 28D,03,Crime Type,LARCENY,Sunday,12:00-17:59,6
Recent 28D,03,Crime Type,LARCENY,Sunday,18:00-23:59,13
Recent 28D,03,Crime Type,LARCENY,Thursday,00:00-05:59,2
Recent 28D,03,Crime Type,LARCENY,Thursday,06:00-11:59,4
Recent 28D,03,Crime Type,LARCENY,Thursday,12:00-17:59,5
Recent 28D,03,Crime Type,LARCENY,Thursday,18:00-23:59,7
Recent 28D,03,Crime Type,LARCENY,Tuesday,00:00-05:59,1
Recent 28D,03,Crime Type,LARCENY,Tuesday,06:00-11:59,2
Recent 28D,03,Crime Type,LARCENY,Tuesday,12:00-17:59,9
Recent 28D,03,Crime Type,LARCENY,Tuesday,18:00-23:59,9
Recent 28D,03,Crime Type,LARCENY,Wednesday,00:00-05:59,4
Recent 28D,03,Crime Type,LARCENY,Wednesday,06:00-11:59,6
Recent 28D,03,Crime Type,LARCENY,Wednesday,12:00-17:59,5
Recent 28D,03,Crime Type,LARCENY,Wednesday,18:00-23:59,11
Recent 28D,03,Crime Type,OBSTRUCTING JUDICIARY,Friday,06:00-11:59,1
Recent 28D,03,Crime Type,OBSTRUCTING JUDICIARY,Friday,18:00-23:59,1
Recent 28D,03,Crime Type,OBSTRUCTING JUDICIARY,Monday,12:00-17:59,1
Recent 28D,03,Crime Type,OBSTRUCTING JUDICIARY,Saturday,18:00-23:59,2
Recent 28D,03,Crime Type,OBSTRUCTING JUDICIARY,Sunday,12:00-17:59,1
Recent 28D,03,Crime Type,OBSTRUCTING JUDICIARY,Thursday,00:00-05:59,2
Recent 28D,03,Crime Type,OBSTRUCTING JUDICIARY,Thursday,12:00-17:59,1
Recent 28D,03,Crime Type,OBSTRUCTING JUDICIARY,Tuesday,18:00-23:59,1
Recent 28D,03,Crime Type,OBSTRUCTING THE POLICE,Friday,06:00-11:59,1
Recent 28D,03,Crime Type,OBSTRUCTING THE POLICE,Friday,18:00-23:59,2
Recent 28D,03,Crime Type,OBSTRUCTING THE POLICE,Monday,00:00-05:59,1
Recent 28D,03,Crime Type,OBSTRUCTING THE POLICE,Monday,12:00-17:59,1
Recent 28D,03,Crime Type,OBSTRUCTING THE POLICE,Monday,18:00-23:59,3
Recent 28D,03,Crime Type,OBSTRUCTING THE POLICE,Saturday,00:00-05:59,1
Recent 28D,03,Crime Type,OBSTRUCTING THE POLICE,Saturday,18:00-23:59,3
Recent 28D,03,Crime Type,OBSTRUCTING THE POLICE,Sunday,00:00-05:59,1
Recent 28D,03,Crime Type,OBSTRUCTING THE POLICE,Sunday,18:00-23:59,1
Recent 28D,03,Crime Type,OBSTRUCTING THE POLICE,Tuesday,18:00-23:59,4
Recent 28D,03,Crime Type,OBSTRUCTING THE POLICE,Wednesday,00:00-05:59,1
Recent 28D,03,Crime Type,OBSTRUCTING THE POLICE,Wednesday,18:00-23:59,2
Recent 28D,03,Crime Type,OUIL,Friday,00:00-05:59,2
Recent 28D,03,Crime Type,OUIL,Friday,12:00-17:59,2
Recent 28D,03,Crime Type,OUIL,Saturday,00:00-05:59,2
Recent 28D,03,Crime Type,OUIL,Sunday,18:00-23:59,2
Recent 28D,03,Crime Type,OUIL,Thursday,12:00-17:59,2
Recent 28D,03,Crime Type,ROBBERY,Friday,06:00-11:59,1
Recent 28D,03,Crime Type,ROBBERY,Friday,12:00-17:59,1
Recent 28D,03,Crime Type,ROBBERY,Monday,00:00-05:59,1
Recent 28D,03,Crime Type,ROBBERY,Monday,12:00-17:59,1
Recent 28D,03,Crime Type,ROBBERY,Saturday,18:00-23:59,2
Recent 28D,03,Crime Type,ROBBERY,Sunday,00:00-05:59,5
Recent 28D,03,Crime Type,ROBBERY,Thursday,12:00-17:59,1
Recent 28D,03,Crime Type,ROBBERY,Wednesday,12:00-17:59,1
Recent 28D,03,Crime Type,ROBBERY,Wednesday,18:00-23:59,1
Recent 28D,03,Crime Type,RUNAWAY,Saturday,18:00-23:59,1
Recent 28D,03,Crime Type,RUNAWAY,Sunday,18:00-23:59,1
Recent 28D,03,Crime Type,RUNAWAY,Thursday,12:00-17:59,1
Recent 28D,03,Crime Type,RUNAWAY,Tuesday,00:00-05:59,1
Recent 28D,03,Crime Type,RUNAWAY,Tuesday,12:00-17:59,1
Recent 28D,03,Crime Type,RUNAWAY,Tuesday,18:00-23:59,1
Recent 28D,03,Crime Type,RUNAWAY,Wednesday,00:00-05:59,1
Recent 28D,03,Crime Type,SEX OFFENSES,Saturday,12:00-17:59,1
Recent 28D,03,Crime Type,SEX OFFENSES,Tuesday,00:00-05:59,1
Recent 28D,03,Crime Type,SEX OFFENSES,Wednesday,18:00-23:59,1
Recent 28D,03,Crime Type,SEXUAL ASSAULT,Saturday,12:00-17:59,1
Recent 28D,03,Crime Type,SEXUAL ASSAULT,Sunday,00:00-05:59,2
Recent 28D,03,Crime Type,SEXUAL ASSAULT,Sunday,18:00-23:59,1
Recent 28D,03,Crime Type,SEXUAL ASSAULT,Thursday,00:00-05:59,1
Recent 28D,03,Crime Type,SEXUAL ASSAULT,Tuesday,18:00-23:59,1
Recent 28D,03,Crime Type,SEXUAL ASSAULT,Wednesday,00:00-05:59,1
Recent 28D,03,Crime Type,STOLEN PROPERTY,Monday,18:00-23:59,1
Recent 28D,03,Crime Type,STOLEN PROPERTY,Sunday,12:00-17:59,1
Recent 28D,03,Crime Type,STOLEN PROPERTY,Thursday,12:00-17:59,1
Recent 28D,03,Crime Type,STOLEN PROPERTY,Thursday,18:00-23:59,1
Recent 28D,03,Crime Type,STOLEN PROPERTY,Tuesday,00:00-05:59,1
Recent 28D,03,Crime Type,STOLEN VEHICLE,Friday,00:00-05:59,1
Recent 28D,03,Crime Type,STOLEN VEHICLE,Friday,12:00-17:59,3
Recent 28D,03,Crime Type,STOLEN VEHICLE,Friday,18:00-23:59,4
Recent 28D,03,Crime Type,STOLEN VEHICLE,Monday,12:00-17:59,1
Recent 28D,03,Crime Type,STOLEN VEHICLE,Monday,18:00-23:59,2
Recent 28D,03,Crime Type,STOLEN VEHICLE,Saturday,00:00-05:59,2
Recent 28D,03,Crime Type,STOLEN VEHICLE,Saturday,12:00-17:59,2
Recent 28D,03,Crime Type,STOLEN VEHICLE,Saturday,18:00-23:59,1
Recent 28D,03,Crime Type,STOLEN VEHICLE,Sunday,00:00-05:59,3
Recent 28D,03,Crime Type,STOLEN VEHICLE,Sunday,12:00-17:59,2
Recent 28D,03,Crime Type,STOLEN VEHICLE,Sunday,18:00-23:59,1
Recent 28D,03,Crime Type,STOLEN VEHICLE,Thursday,00:00-05:59,2
Recent 28D,03,Crime Type,STOLEN VEHICLE,Thursday,06:00-11:59,1
Recent 28D,03,Crime Type,STOLEN VEHICLE,Thursday,18:00-23:59,1
Recent 28D,03,Crime Type,STOLEN VEHICLE,Tuesday,06:00-11:59,3
Recent 28D,03,Crime Type,STOLEN VEHICLE,Tuesday,12:00-17:59,2
Recent 28D,03,Crime Type,STOLEN VEHICLE,Tuesday,18:00-23:59,1
Recent 28D,03,Crime Type,STOLEN VEHICLE,Wednesday,06:00-11:59,3
Recent 28D,03,Crime Type,STOLEN VEHICLE,Wednesday,12:00-17:59,4
Recent 28D,03,Crime Type,STOLEN VEHICLE,Wednesday,18:00-23:59,2
Recent 28D,03,Crime Type,WEAPONS OFFENSES,Monday,00:00-05:59,1
Recent 28D,03,Crime Type,WEAPONS OFFENSES,Monday,12:00-17:59,1
Recent 28D,03,Crime Type,WEAPONS OFFENSES,Monday,18:00-23:59,1
Recent 28D,03,Crime Type,WEAPONS OFFENSES,Saturday,00:00-05:59,1
Recent 28D,03,Crime Type,WEAPONS OFFENSES,Saturday,18:00-23:59,4
Recent 28D,03,Crime Type,WEAPONS OFFENSES,Sunday,00:00-05:59,1
Recent 28D,03,Crime Type,WEAPONS OFFENSES,Thursday,00:00-05:59,1
Recent 28D,03,Crime Type,WEAPONS OFFENSES,Thursday,18:00-23:59,1
Recent 28D,03,Crime Type,WEAPONS OFFENSES,Tuesday,18:00-23:59,1
Recent 28D,03,Crime Type,WEAPONS OFFENSES,Wednesday,00:00-05:59,1
Recent 28D,03,Crime Type,WEAPONS OFFENSES,Wednesday,06:00-11:59,1
Recent 28D,03,Category Focus,Gun-Related,Monday,00:00-05:59,1
Recent 28D,03,Category Focus,Gun-Related,Monday,12:00-17:59,1
Recent 28D,03,Category Focus,Gun-Related,Monday,18:00-23:59,1
Recent 28D,03,Category Focus,Gun-Related,Saturday,00:00-05:59,1
Recent 28D,03,Category Focus,Gun-Related,Saturday,18:00-23:59,4
Recent 28D,03,Category Focus,Gun-Related,Sunday,00:00-05:59,1
Recent 28D,03,Category Focus,Gun-Related,Thursday,00:00-05:59,1
Recent 28D,03,Category Focus,Gun-Related,Thursday,18:00-23:59,1
Recent 28D,03,Category Focus,Gun-Related,Tuesday,18:00-23:59,1
Recent 28D,03,Category Focus,Gun-Related,Wednesday,00:00-05:59,1
Recent 28D,03,Category Focus,Gun-Related,Wednesday,06:00-11:59,1
Recent 28D,03,Category Focus,Property Crime,Friday,00:00-05:59,4
Recent 28D,03,Category Focus,Property Crime,Friday,06:00-11:59,4
Recent 28D,03,Category Focus,Property Crime,Friday,12:00-17:59,13
Recent 28D,03,Category Focus,Property Crime,Friday,18:00-23:59,9
Recent 28D,03,Category Focus,Property Crime,Monday,00:00-05:59,9
Recent 28D,03,Category Focus,Property Crime,Monday,06:00-11:59,10
Recent 28D,03,Category Focus,Property Crime,Monday,12:00-17:59,14
Recent 28D,03,Category Focus,Property Crime,Monday,18:00-23:59,26
Recent 28D,03,Category Focus,Property Crime,Saturday,00:00-05:59,17
Recent 28D,03,Category Focus,Property Crime,Saturday,06:00-11:59,4
Recent 28D,03,Category Focus,Property Crime,Saturday,12:00-17:59,17
Recent 28D,03,Category Focus,Property Crime,Saturday,18:00-23:59,11
Recent 28D,03,Category Focus,Property Crime,Sunday,00:00-05:59,15
Recent 28D,03,Category Focus,Property Crime,Sunday,06:00-11:59,7
Recent 28D,03,Category Focus,Property Crime,Sunday,12:00-17:59,16
Recent 28D,03,Category Focus,Property Crime,Sunday,18:00-23:59,21
Recent 28D,03,Category Focus,Property Crime,Thursday,00:00-05:59,11
Recent 28D,03,Category Focus,Property Crime,Thursday,06:00-11:59,8
Recent 28D,03,Category Focus,Property Crime,Thursday,12:00-17:59,8
Recent 28D,03,Category Focus,Property Crime,Thursday,18:00-23:59,13
Recent 28D,03,Category Focus,Property Crime,Tuesday,00:00-05:59,4
Recent 28D,03,Category Focus,Property Crime,Tuesday,06:00-11:59,10
Recent 28D,03,Category Focus,Property Crime,Tuesday,12:00-17:59,16
Recent 28D,03,Category Focus,Property Crime,Tuesday,18:00-23:59,18
Recent 28D,03,Category Focus,Property Crime,Wednesday,00:00-05:59,6
Recent 28D,03,Category Focus,Property Crime,Wednesday,06:00-11:59,10
Recent 28D,03,Category Focus,Property Crime,Wednesday,12:00-17:59,13
Recent 28D,03,Category Focus,Property Crime,Wednesday,18:00-23:59,20
Recent 28D,03,Category Focus,Larceny,Friday,00:00-05:59,2
Recent 28D,03,Category Focus,Larceny,Friday,06:00-11:59,3
Recent 28D,03,Category Focus,Larceny,Friday,12:00-17:59,6
Recent 28D,03,Category Focus,Larceny,Friday,18:00-23:59,2
Recent 28D,03,Category Focus,Larceny,Monday,00:00-05:59,2
Recent 28D,03,Category Focus,Larceny,Monday,06:00-11:59,5
Recent 28D,03,Category Focus,Larceny,Monday,12:00-17:59,9
Recent 28D,03,Category Focus,Larceny,Monday,18:00-23:59,13
Recent 28D,03,Category Focus,Larceny,Saturday,00:00-05:59,6
Recent 28D,03,Category Focus,Larceny,Saturday,06:00-11:59,2
Recent 28D,03,Category Focus,Larceny,Saturday,12:00-17:59,9
Recent 28D,03,Category Focus,Larceny,Saturday,18:00-23:59,6
Recent 28D,03,Category Focus,Larceny,Sunday,00:00-05:59,6
Recent 28D,03,Category Focus,Larceny,Sunday,06:00-11:59,4
Recent 28D,03,Category Focus,Larceny,Sunday,12:00-17:59,6
Recent 28D,03,Category Focus,Larceny,Sunday,18:00-23:59,13
Recent 28D,03,Category Focus,Larceny,Thursday,00:00-05:59,2
Recent 28D,03,Category Focus,Larceny,Thursday,06:00-11:59,4
Recent 28D,03,Category Focus,Larceny,Thursday,12:00-17:59,5
Recent 28D,03,Category Focus,Larceny,Thursday,18:00-23:59,7
Recent 28D,03,Category Focus,Larceny,Tuesday,00:00-05:59,1
Recent 28D,03,Category Focus,Larceny,Tuesday,06:00-11:59,2
Recent 28D,03,Category Focus,Larceny,Tuesday,12:00-17:59,9
Recent 28D,03,Category Focus,Larceny,Tuesday,18:00-23:59,9
Recent 28D,03,Category Focus,Larceny,Wednesday,00:00-05:59,4
Recent 28D,03,Category Focus,Larceny,Wednesday,06:00-11:59,6
Recent 28D,03,Category Focus,Larceny,Wednesday,12:00-17:59,5
Recent 28D,03,Category Focus,Larceny,Wednesday,18:00-23:59,11
Recent 28D,04,All,All,Friday,00:00-05:59,7
Recent 28D,04,All,All,Friday,06:00-11:59,4
Recent 28D,04,All,All,Friday,12:00-17:59,5
Recent 28D,04,All,All,Friday,18:00-23:59,23
Recent 28D,04,All,All,Monday,00:00-05:59,10
Recent 28D,04,All,All,Monday,06:00-11:59,4
Recent 28D,04,All,All,Monday,12:00-17:59,11
Recent 28D,04,All,All,Monday,18:00-23:59,21
Recent 28D,04,All,All,Saturday,00:00-05:59,19
Recent 28D,04,All,All,Saturday,06:00-11:59,9
Recent 28D,04,All,All,Saturday,12:00-17:59,15
Recent 28D,04,All,All,Saturday,18:00-23:59,20
Recent 28D,04,All,All,Sunday,00:00-05:59,18
Recent 28D,04,All,All,Sunday,06:00-11:59,4
Recent 28D,04,All,All,Sunday,12:00-17:59,10
Recent 28D,04,All,All,Sunday,18:00-23:59,19
Recent 28D,04,All,All,Thursday,00:00-05:59,8
Recent 28D,04,All,All,Thursday,06:00-11:59,13
Recent 28D,04,All,All,Thursday,12:00-17:59,9
Recent 28D,04,All,All,Thursday,18:00-23:59,25
Recent 28D,04,All,All,Tuesday,00:00-05:59,3
Recent 28D,04,All,All,Tuesday,06:00-11:59,7
Recent 28D,04,All,All,Tuesday,12:00-17:59,19
Recent 28D,04,All,All,Tuesday,18:00-23:59,9
Recent 28D,04,All,All,Wednesday,00:00-05:59,7
Recent 28D,04,All,All,Wednesday,06:00-11:59,10
Recent 28D,04,All,All,Wednesday,12:00-17:59,10
Recent 28D,04,All,All,Wednesday,18:00-23:59,13
Recent 28D,04,Crime Type,AGGRAVATED ASSAULT,Friday,18:00-23:59,3
Recent 28D,04,Crime Type,AGGRAVATED ASSAULT,Monday,00:00-05:59,1
Recent 28D,04,Crime Type,AGGRAVATED ASSAULT,Monday,12:00-17:59,1
Recent 28D,04,Crime Type,AGGRAVATED ASSAULT,Monday,18:00-23:59,2
Recent 28D,04,Crime Type,AGGRAVATED ASSAULT,Saturday,00:00-05:59,2
Recent 28D,04,Crime Type,AGGRAVATED ASSAULT,Saturday,12:00-17:59,3
Recent 28D,04,Crime Type,AGGRAVATED ASSAULT,Saturday,18:00-23:59,2
Recent 28D,04,Crime Type,AGGRAVATED ASSAULT,Sunday,00:00-05:59,2
Recent 28D,04,Crime Type,AGGRAVATED ASSAULT,Sunday,12:00-17:59,1
Recent 28D,04,Crime Type,AGGRAVATED ASSAULT,Sunday,18:00-23:59,3
Recent 28D,04,Crime Type,AGGRAVATED ASSAULT,Thursday,06:00-11:59,2
Recent 28D,04,Crime Type,AGGRAVATED ASSAULT,Thursday,18:00-23:59,3
Recent 28D,04,Crime Type,AGGRAVATED ASSAULT,Wednesday,06:00-11:59,1
Recent 28D,04,Crime Type,AGGRAVATED ASSAULT,Wednesday,12:00-17:59,1
Recent 28D,04,Crime Type,ARSON,Sunday,00:00-05:59,1
Recent 28D,04,Crime Type,ASSAULT,Friday,00:00-05:59,1
Recent 28D,04,Crime Type,ASSAULT,Friday,06:00-11:59,1
Recent 28D,04,Crime Type,ASSAULT,Friday,18:00-23:59,6
Recent 28D,04,Crime Type,ASSAULT,Monday,00:00-05:59,1
Recent 28D,04,Crime Type,ASSAULT,Monday,06:00-11:59,1
Recent 28D,04,Crime Type,ASSAULT,Monday,12:00-17:59,2
Recent 28D,04,Crime Type,ASSAULT,Monday,18:00-23:59,2
Recent 28D,04,Crime Type,ASSAULT,Saturday,00:00-05:59,5
Recent 28D,04,Crime Type,ASSAULT,Saturday,06:00-11:59,2
Recent 28D,04,Crime Type,ASSAULT,Saturday,12:00-17:59,1
Recent 28D,04,Crime Type,ASSAULT,Saturday,18:00-23:59,5
Recent 28D,04,Crime Type,ASSAULT,Sunday,00:00-05:59,5
Recent 28D,04,Crime Type,ASSAULT,Sunday,06:00-11:59,2
Recent 28D,04,Crime Type,ASSAULT,Sunday,12:00-17:59,3
Recent 28D,04,Crime Type,ASSAULT,Sunday,18:00-23:59,4
Recent 28D,04,Crime Type,ASSAULT,Thursday,06:00-11:59,2
Recent 28D,04,Crime Type,ASSAULT,Thursday,18:00-23:59,6
Recent 28D,04,Crime Type,ASSAULT,Tuesday,00:00-05:59,1
Recent 28D,04,Crime Type,ASSAULT,Tuesday,12:00-17:59,1
Recent 28D,04,Crime Type,ASSAULT,Tuesday,18:00-23:59,2
Recent 28D,04,Crime Type,ASSAULT,Wednesday,00:00-05:59,1
Recent 28D,04,Crime Type,ASSAULT,Wednesday,06:00-11:59,3
Recent 28D,04,Crime Type,ASSAULT,Wednesday,12:00-17:59,2
Recent 28D,04,Crime Type,ASSAULT,Wednesday,18:00-23:59,5
Recent 28D,04,Crime Type,BURGLARY,Friday,18:00-23:59,1
Recent 28D,04,Crime Type,BURGLARY,Monday,18:00-23:59,2
Recent 28D,04,Crime Type,BURGLARY,Saturday,00:00-05:59,2
Recent 28D,04,Crime Type,BURGLARY,Saturday,12:00-17:59,3
Recent 28D,04,Crime Type,BURGLARY,Sunday,00:00-05:59,1
Recent 28D,04,Crime Type,BURGLARY,Sunday,12:00-17:59,1
Recent 28D,04,Crime Type,BURGLARY,Sunday,18:00-23:59,1
Recent 28D,04,Crime Type,BURGLARY,Thursday,00:00-05:59,1
Recent 28D,04,Crime Type,BURGLARY,Thursday,06:00-11:59,1
Recent 28D,04,Crime Type,BURGLARY,Thursday,18:00-23:59,2
Recent 28D,04,Crime Type,BURGLARY,Tuesday,12:00-17:59,1
Recent 28D,04,Crime Type,BURGLARY,Tuesday,18:00-23:59,1
Recent 28D,04,Crime Type,BURGLARY,Wednesday,00:00-05:59,1
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Friday,00:00-05:59,1
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Friday,06:00-11:59,1
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Friday,12:00-17:59,1
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Friday,18:00-23:59,1
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Monday,00:00-05:59,1
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Monday,06:00-11:59,1
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Monday,18:00-23:59,3
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Saturday,00:00-05:59,5
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Saturday,06:00-11:59,1
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Saturday,12:00-17:59,2
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Sunday,00:00-05:59,4
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Sunday,06:00-11:59,1
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Sunday,12:00-17:59,1
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Sunday,18:00-23:59,3
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Thursday,00:00-05:59,1
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Thursday,06:00-11:59,1
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Thursday,12:00-17:59,1
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Thursday,18:00-23:59,3
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Tuesday,00:00-05:59,1
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Tuesday,12:00-17:59,2
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Tuesday,18:00-23:59,2
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Wednesday,00:00-05:59,1
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Wednesday,06:00-11:59,2
Recent 28D,04,Crime Type,DAMAGE TO PROPERTY,Wednesday,18:00-23:59,2
Recent 28D,04,Crime Type,DANGEROUS DRUGS,Friday,12:00-17:59,1
Recent 28D,04,Crime Type,DANGEROUS DRUGS,Monday,12:00-17:59,1
Recent 28D,04,Crime Type,DANGEROUS DRUGS,Monday,18:00-23:59,1
Recent 28D,04,Crime Type,DANGEROUS DRUGS,Saturday,06:00-11:59,1
Recent 28D,04,Crime Type,DANGEROUS DRUGS,Sunday,00:00-05:59,1
Recent 28D,04,Crime Type,DANGEROUS DRUGS,Thursday,12:00-17:59,2
Recent 28D,04,Crime Type,DANGEROUS DRUGS,Tuesday,12:00-17:59,4
Recent 28D,04,Crime Type,DANGEROUS DRUGS,Wednesday,00:00-05:59,1
Recent 28D,04,Crime Type,DANGEROUS DRUGS,Wednesday,06:00-11:59,1
Recent 28D,04,Crime Type,DANGEROUS DRUGS,Wednesday,12:00-17:59,1
Recent 28D,04,Crime Type,DISORDERLY CONDUCT,Thursday,18:00-23:59,1
Recent 28D,04,Crime Type,EXTORTION,Saturday,06:00-11:59,1
Recent 28D,04,Crime Type,EXTORTION,Tuesday,06:00-11:59,1
Recent 28D,04,Crime Type,EXTORTION,Wednesday,12:00-17:59,1
Recent 28D,04,Crime Type,FAMILY OFFENSE,Friday,06:00-11:59,1
Recent 28D,04,Crime Type,FAMILY OFFENSE,Friday,18:00-23:59,1
Recent 28D,04,Crime Type,FAMILY OFFENSE,Sunday,00:00-05:59,1
Recent 28D,04,Crime Type,FAMILY OFFENSE,Sunday,18:00-23:59,1
Recent 28D,04,Crime Type,FORGERY,Monday,06:00-11:59,1
Recent 28D,04,Crime Type,FRAUD,Friday,00:00-05:59,1
Recent 28D,04,Crime Type,FRAUD,Friday,06:00-11:59,1
Recent 28D,04,Crime Type,FRAUD,Friday,12:00-17:59,1
Recent 28D,04,Crime Type,FRAUD,Monday,00:00-05:59,1
Recent 28D,04,Crime Type,FRAUD,Monday,06:00-11:59,1
Recent 28D,04,Crime Type,FRAUD,Monday,12:00-17:59,1
Recent 28D,04,Crime Type,FRAUD,Saturday,06:00-11:59,2
Recent 28D,04,Crime Type,FRAUD,Saturday,12:00-17:59,1
Recent 28D,04,Crime Type,FRAUD,Sunday,18:00-23:59,1
Recent 28D,04,Crime Type,FRAUD,Thursday,00:00-05:59,1
Recent 28D,04,Crime Type,FRAUD,Thursday,06:00-11:59,2
Recent 28D,04,Crime Type,FRAUD,Thursday,12:00-17:59,3
Recent 28D,04,Crime Type,FRAUD,Thursday,18:00-23:59,1
Recent 28D,04,Crime Type,FRAUD,Tuesday,00:00-05:59,1
Recent 28D,04,Crime Type,FRAUD,Tuesday,06:00-11:59,1
Recent 28D,04,Crime Type,FRAUD,Tuesday,12:00-17:59,4
Recent 28D,04,Crime Type,FRAUD,Tuesday,18:00-23:59,1
Recent 28D,04,Crime Type,FRAUD,Wednesday,06:00-11:59,1
Recent 28D,04,Crime Type,FRAUD,Wednesday,12:00-17:59,2
Recent 28D,04,Crime Type,INVASION OF PRIVACY -OTHER,Friday,00:00-05:59,1
Recent 28D,04,Crime Type,INVASION OF PRIVACY -OTHER,Thursday,06:00-11:59,1
Recent 28D,04,Crime Type,INVASION OF PRIVACY -OTHER,Tuesday,12:00-17:59,1
Recent 28D,04,Crime Type,KIDNAPPING,Monday,18:00-23:59,1
Recent 28D,04,Crime Type,LARCENY,Friday,00:00-05:59,2
Recent 28D,04,Crime Type,LARCENY,Friday,12:00-17:59,1
Recent 28D,04,Crime Type,LARCENY,Friday,18:00-23:59,4
Recent 28D,04,Crime Type,LARCENY,Monday,00:00-05:59,1
Recent 28D,04,Crime Type,LARCENY,Monday,12:00-17:59,2
Recent 28D,04,Crime Type,LARCENY,Monday,18:00-23:59,3
Recent 28D,04,Crime Type,LARCENY,Saturday,00:00-05:59,3
Recent 28D,04,Crime Type,LARCENY,Saturday,12:00-17:59,1
Recent 28D,04,Crime Type,LARCENY,Saturday,18:00-23:59,6
Recent 28D,04,Crime Type,LARCENY,Sunday,00:00-05:59,2
Recent 28D,04,Crime Type,LARCENY,Sunday,06:00-11:59,1
Recent 28D,04,Crime Type,LARCENY,Sunday,12:00-17:59,3
